entity_id,name,entity_type,reason
256754,Revelation 3 Event Those,people,scripture_ref
256755,Revelation 3 Event,people,scripture_ref
256756,Revelation 3 Event Hunger,people,scripture_ref
256757,Revelation 3 Event Persecuted,people,scripture_ref
256758,Luke 6:22–23,person,scripture_ref
256759,Revelation 3 Event Let,people,scripture_ref
256769,Revelation 3 Event Anger,people,scripture_ref
256770,Revelation 3 Event Adultery,people,scripture_ref
256771,Revelation 3 Event Divorce,people,scripture_ref
256772,Luke 16:18 John / Latter-day,person,scripture_ref
256773,Revelation 3 Event Swearing,people,scripture_ref
256774,Revelation 3 Event Evil,people,scripture_ref
256775,Revelation 3 Event Love,people,scripture_ref
256776,Revelation 3 Event Perfect,people,scripture_ref
256777,Revelation 3 Event Alms: Notoriety,people,scripture_ref
256778,Revelation 3 Event Prayer:,people,scripture_ref
256779,Luke 11:2–4 John / Latter-day,person,scripture_ref
256780,Revelation 3 Event Fasting: Hypocrisy,people,scripture_ref
256781,Revelation 3 Event Treasure,people,scripture_ref
256782,Revelation 3 Event Judgment: Hypocritical,people,scripture_ref
256783,Luke 6:37–38,person,scripture_ref
256784,Revelation 3 Event Holy,people,scripture_ref
256785,Matthew 7:10–11,person,scripture_ref
256786,Nephi 14:6 Event Prayer: Ask,people,scripture_ref
256787,Revelation 3 Event False,people,scripture_ref
256788,Revelation 3 Event Do,people,scripture_ref
256790,Luke 7:1–10 Event Restores,people,scripture_ref
256792,Luke 7:18–23 Event,person,scripture_ref
256793,Luke 7:24–35,person,scripture_ref
256794,Mark 3:20–30 Luke,person,scripture_ref
256795,Mark 3:31–35 Luke,person,scripture_ref
256796,Luke 8:19–21 Event,person,scripture_ref
256809,Matthew 13:3–9,person,scripture_ref
256814,Mark 4:26–29 Latter-day,person,scripture_ref
